"","GeneName","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B"
"3474952",NA,-1.12624144444444,4.6631257,-5.67525620546339,1.38322623534036e-07,2.77287729199241e-06,1.12624144444444,7.08400095142259
"3980903",NA,-1.14372404444444,8.28853815555556,-5.67154422286314,1.40602696273786e-07,2.80580774948531e-06,1.14372404444444,7.06820636557014
"2908495",NA,-1.04584162222222,9.90510752222222,-5.6698604187842,1.41649093580896e-07,2.82412880326911e-06,1.04584162222222,7.06104344242923
"2712632","TFRC",-1.08452057777778,6.99468835555556,-5.66911327671808,1.42115849053641e-07,2.83087054617166e-06,1.08452057777778,7.05786543274114
"4037778","DMBT1",-2.4219798,6.66804405555556,-5.66339756393624,1.45736884007998e-07,2.88213347160831e-06,2.4219798,7.03356029373217
"2921374","RPF2",-1.27666788888889,6.44181301111111,-5.66220789633531,1.46501875216374e-07,2.88947381307133e-06,1.27666788888889,7.0285029746022
"3237788","PLXDC2",-1.07535637777778,6.29859696666667,-5.66155639100842,1.46922481305269e-07,2.89517523367079e-06,1.07535637777778,7.02573362872865
"3676671",NA,-1.17361353333333,7.68235587777778,-5.65928003001694,1.48401407378349e-07,2.91479893806097e-06,1.17361353333333,7.01605878669195
"2404158","LAPTM5",-1.00881162222222,9.26474923333333,-5.65496992792246,1.51241769532522e-07,2.96172828218892e-06,1.00881162222222,6.99774563414448
"3060300","SRI",-1.01237306666667,8.19733371111111,-5.64799105817189,1.55954396437764e-07,3.03692640790077e-06,1.01237306666667,6.96810809025924
"2739160","CCDC109B",-1.1212862,5.19633127777778,-5.64693554546308,1.56679589387471e-07,3.04653219258625e-06,1.1212862,6.96362719463052
"3708826","EIF4A1",-1.10532791111111,7.21507224444444,-5.64075768561863,1.60990959951238e-07,3.10567223443181e-06,1.10532791111111,6.93740923418882
"3980899",NA,-1.02851046666667,8.31807501111111,-5.63659364703824,1.639624058899e-07,3.16022462000227e-06,1.02851046666667,6.91974583202382
"3657367","ZNF267",-1.05194706666667,5.5065338,-5.63567839953554,1.64622703990667e-07,3.16740414120505e-06,1.05194706666667,6.91586433583387
"2592268","STAT1",-1.00189264444444,8.16473207777778,-5.62730807553652,1.70783747589698e-07,3.2631259272542e-06,1.00189264444444,6.88038123615974
"3401756","C12orf5",-1.14702293333333,4.42422551111111,-5.62188505521324,1.74895608296894e-07,3.32027537658906e-06,1.14702293333333,6.85740649892314
"3630217",NA,-1.21883987111111,2.69556532,-5.61579489466402,1.79629174478112e-07,3.38801864561929e-06,1.21883987111111,6.83161883057171
"3470272",NA,-1.10224037777778,6.1624005,-5.61219460532647,1.82486379060625e-07,3.43308349530207e-06,1.10224037777778,6.81638075569999
"3294159","P4HA1",-1.20322991111111,6.52207137777778,-5.60373579356175,1.89375940590297e-07,3.53549943030791e-06,1.20322991111111,6.78059878897381
"2320064",NA,-1.27455624444444,5.22603178888889,-5.58106968689248,2.09119910049582e-07,3.85304984676308e-06,1.27455624444444,6.68485407998483
"3666566","CIRH1A",-1.02242731111111,6.96965452222222,-5.58099732383863,2.09186069096446e-07,3.85304984676308e-06,1.02242731111111,6.6845487272558
"2570193","MALL",-1.17256271111111,6.79917533333333,-5.56584397138761,2.23502240023992e-07,4.07581425448888e-06,1.17256271111111,6.62065050723004
"2406261",NA,-1.40177488888889,4.6110238,-5.55407115796782,2.35283866002433e-07,4.26241413545642e-06,1.40177488888889,6.57106909265423
"3991698","HPRT1",-1.00394562222222,7.10553005555556,-5.55194368719572,2.37476961209155e-07,4.29507427541061e-06,1.00394562222222,6.56211500027056
"3831272",NA,-1.18414715555555,4.87980853333333,-5.54208546957704,2.47903718567458e-07,4.44008567619651e-06,1.18414715555555,6.52064695733609
"3470265",NA,-1.12069446666667,4.90001998888889,-5.53156528448755,2.59525762777427e-07,4.62544256234328e-06,1.12069446666667,6.47643657471997
"3362765",NA,-1.37966407777778,4.09937740555556,-5.52806267064373,2.63512496606376e-07,4.67755932484109e-06,1.37966407777778,6.46172676377184
"3445028","GPR19",-1.04525430222222,3.33391449333333,-5.52151303453423,2.71129146284787e-07,4.78697648965582e-06,1.04525430222222,6.43423349732217
"3973839","CYBB",-1.02528413333333,8.22036435555555,-5.52106303390443,2.71660309161621e-07,4.79127809692023e-06,1.02528413333333,6.43234516314349
"3661684","MMP2",-1.21036186666666,8.23840217777778,-5.50445577735146,2.91992609651665e-07,5.10488429788944e-06,1.21036186666666,6.36271250921462
"3135567","LYPLA1",-1.26575007555555,3.67529049555556,-5.49996705545349,2.97739521537165e-07,5.18476630423618e-06,1.26575007555555,6.34391057263266
"2840640",NA,-1.19848611111111,5.5576081,-5.48598374270181,3.1636214459478e-07,5.45724699425995e-06,1.19848611111111,6.28539020671292
"3569257","PLEK2",-1.17663868888889,6.00288798888889,-5.47841785120819,3.26909234494532e-07,5.59968806261412e-06,1.17663868888889,6.2537595207373
"3717395","SUZ12",-1.00177515555555,6.07127404444444,-5.46395991797259,3.48030963010132e-07,5.9154513720587e-06,1.00177515555555,6.19337939269272
"2908503",NA,-1.0396046,9.31528192222222,-5.44860914103462,3.71920396307751e-07,6.23483613338149e-06,1.0396046,6.12936299513886
"3791996","SERPINB8",-1.00305564444444,4.65553146666667,-5.43718451201849,3.90735262896457e-07,6.49092367668975e-06,1.00305564444444,6.08178168052407
"3886765","PI3",-1.73277822222222,6.94606635555556,-5.43402584938109,3.96099625713306e-07,6.56068964548354e-06,1.73277822222222,6.06863586124334
"3154136","LRRC6",-1.06508611111111,3.3710483,-5.43384015901742,3.96417219045601e-07,6.56068964548354e-06,1.06508611111111,6.06786317610364
"2377229","CD55",-1.00368224444444,7.00385663333333,-5.43117476447018,4.01003522144442e-07,6.60171168730091e-06,1.00368224444444,6.05677362589421
"4002173","RPS6KA3",-1.01897764444444,6.02361171111111,-5.43048388757532,4.0220075896774e-07,6.61647302364643e-06,1.01897764444444,6.05389966057986
"3216671","CTSL2",-1.05908662222222,4.03707804444444,-5.42140549776441,4.18261919978899e-07,6.83979429469208e-06,1.05908662222222,6.01615278649514
"2899102","HIST1H3C",-1.58249528888889,7.87150873333333,-5.41746165239045,4.25433377864069e-07,6.92619384627665e-06,1.58249528888889,5.99976526456069
"3095223","IDO1",-1.14419646666666,4.75538316666667,-5.40950495601979,4.40270189896543e-07,7.11778957314787e-06,1.14419646666666,5.96672293247831
"2908500",NA,-1.13615244444444,9.59690251111111,-5.40050797644792,4.57657585655807e-07,7.34755734345002e-06,1.13615244444444,5.92939193942911
"2434609","CTSK",-1.25495642222222,6.88727734444444,-5.39491475026655,4.68803976074509e-07,7.51007592239885e-06,1.25495642222222,5.90620091380918
"3470286",NA,-1.16799366666667,5.20372903333333,-5.38381630335153,4.91713876269601e-07,7.84852366248745e-06,1.16799366666667,5.86022209249482
"3212300",NA,-1.17414031111111,6.33206804444444,-5.38151557409617,4.96598493307926e-07,7.91501045344009e-06,1.17414031111111,5.85069698784357
"4015481","NOX1",-1.53685631111111,3.16397371111111,-5.35904754061345,5.46866462008584e-07,8.60405839547602e-06,1.53685631111111,5.75779435627197
"2536303",NA,-1.03775346888889,3.37921811,-5.35659797834405,5.52639070075173e-07,8.67627572854824e-06,1.03775346888889,5.74767845510184
"3470404",NA,-1.00664078,2.02454941666667,-5.34682578651958,5.76267398403861e-07,8.976802339892e-06,1.00664078,5.70734749396805
"2927967","C6orf115",-1.14945917777778,6.80439318888889,-5.34611477159159,5.78024638697683e-07,8.99780786589441e-06,1.14945917777778,5.70441461813167
"2908486",NA,-1.06030117777778,8.85070594444444,-5.33151046974198,6.15300563679306e-07,9.44447748057546e-06,1.06030117777778,5.64422020184525
"2419432","ELTD1",-1.14466277777778,5.25829898888889,-5.3293135480353,6.2110775099702e-07,9.52033614707202e-06,1.14466277777778,5.63517295435695
"3919033","SLC5A3",-1.04043955555555,6.51689937777778,-5.30021102125945,7.0328448440934e-07,1.05809943857375e-05,1.04043955555555,5.51551752888884
"3980896",NA,-1.06486144444444,5.10684161111111,-5.29240262800045,7.27084602990697e-07,1.08721869540953e-05,1.06486144444444,5.48347456600473
"3527722","RNASE2",-1.31361661555555,2.86432227,-5.2872337145087,7.43270924799768e-07,1.10765987310546e-05,1.31361661555555,5.46227746484137
"3988165","SLC6A14",-1.74326433333333,4.88847614444444,-5.27145364682708,7.94896323759029e-07,1.17189973089484e-05,1.74326433333333,5.39763618774125
"3527514","PNP",-1.11546097777778,8.50496955555556,-5.26438969598339,8.1912715643222e-07,1.20198718934864e-05,1.11546097777778,5.36873422410142
"4011844","IL2RG",-1.02903635555555,6.65832133333333,-5.26384490167135,8.21025622552008e-07,1.20397035163173e-05,1.02903635555555,5.36650610701307
"2371873","HMCN1",-1.02641073333333,4.34720221111111,-5.23740254214928,9.1852640830419e-07,1.32141730543683e-05,1.02641073333333,5.25851578869218
"3233119","AKR1C4",-1.02881251111111,2.28465243333333,-5.21954287361101,9.90690639122586e-07,1.40684462307918e-05,1.02881251111111,5.18574920192729
"3306522",NA,-1.13683948888889,7.63084283333333,-5.21456217072699,1.01178476573805e-06,1.42942198194225e-05,1.13683948888889,5.16548093894512
"3349858","NNMT",-1.13814468888889,6.95433203333333,-5.19582915799621,1.0951230914016e-06,1.52658355698801e-05,1.13814468888889,5.08934717695829
"2633737","GPR128",-1.34831197777778,3.18911745555556,-5.18864791410124,1.12881746418874e-06,1.56660789434163e-05,1.34831197777778,5.06020253850761
"3757329","JUP",-1.14304133333333,7.94489766666667,-5.17085093554378,1.21674477289562e-06,1.66760704833159e-05,1.14304133333333,4.98807300654369
"4026075","GABRA3",-1.00999066666667,3.03136186666667,-5.15988637407674,1.27420884105792e-06,1.73127227163741e-05,1.00999066666667,4.94370472020787
"2781736","CFI",-1.02538402222222,4.69127643333333,-5.13477008675673,1.41600891275936e-06,1.89469739688427e-05,1.02538402222222,4.84227376528285
"3725815",NA,-1.07340737777778,5.17110306666667,-5.13376792936946,1.4219753310033e-06,1.8992171729802e-05,1.07340737777778,4.83823247208292
"2366798","PRRX1",-1.03106353333333,5.69244892222222,-5.11547059577871,1.53532408778893e-06,2.03089053463475e-05,1.03106353333333,4.76452636454592
"2731332","IL8",-1.61676266666666,7.42462504444444,-5.11423041704434,1.54331802075012e-06,2.039013982877e-05,1.61676266666666,4.75953609646466
"2536350",NA,-1.27454996444444,5.31607708444444,-5.09247836002268,1.69031299552083e-06,2.1950135306436e-05,1.27454996444444,4.67212298298774
"3381965","KCNE3",-1.04283644444444,5.15416442222222,-5.08506949666709,1.74343205717811e-06,2.2533577810069e-05,1.04283644444444,4.64239879190589
"2702724","LXN",-1.04283271111111,4.28441284444444,-5.0703935146387,1.853504322286e-06,2.37332656415574e-05,1.04283271111111,4.58359318380771
"3623031","FBN1",-1.15293108888889,7.21309185555556,-5.06957968997161,1.85980255644178e-06,2.37862371120511e-05,1.15293108888889,4.58033513541937
"3959722",NA,-1.05438148888889,3.43785463333333,-5.06670230674423,1.88223858215485e-06,2.40452428507315e-05,1.05438148888889,4.56881831898409
"2633691","TMEM45A",-1.03428375555555,5.28785412222222,-5.03419416904036,2.15478537858343e-06,2.67864190790913e-05,1.03428375555555,4.43896856539957
"3275258",NA,-1.28815364444444,4.65475004444444,-5.02703610397447,2.2197757552637e-06,2.73416251533907e-05,1.28815364444444,4.41044227289569
"3275145",NA,-1.04663846666667,7.62619863333333,-5.01448704075017,2.33835308768491e-06,2.83022598535314e-05,1.04663846666667,4.36048934163542
"2522439","BZW1",-1.05214822222222,7.08097966666667,-5.01442928495889,2.33891284692079e-06,2.83022598535314e-05,1.05214822222222,4.36025960810073
"2976360","PERP",-1.06763986666666,7.613117,-5.01153417935618,2.36713967173613e-06,2.85966582407157e-05,1.06763986666666,4.34874582696074
"2791419","FAM198B",-1.17365873333333,6.43115063333333,-4.99685357865469,2.51546117349889e-06,3.00422224036267e-05,1.17365873333333,4.29042171426779
"2946268","HIST1H2BC",-1.01888144444444,5.68762105555556,-4.98419367306779,2.65060748297512e-06,3.14514939664503e-05,1.01888144444444,4.24020678400416
"3848039","C3",-1.18095257777778,8.77344524444444,-4.98032271359719,2.69332444735947e-06,3.18547144247312e-05,1.18095257777778,4.22486786600226
"3819602",NA,-1.20814991111111,6.57012744444444,-4.97071182050604,2.80230302633637e-06,3.29319230713773e-05,1.20814991111111,4.18681468650884
"3076868","CLEC5A",-1.16481348888889,3.8586463,-4.95319950755072,3.01202265167843e-06,3.4844355984237e-05,1.16481348888889,4.11758924440284
"3474968",NA,-1.0340802,6.75128414444444,-4.91674918620608,3.4986933809548e-06,3.93018205990938e-05,1.0340802,3.97397134089828
"3351200","TMPRSS4",-1.28377017777778,7.05957022222222,-4.9167160714065,3.49916854008544e-06,3.93018205990938e-05,1.28377017777778,3.97384115472302
"2949061",NA,-1.05564111111111,9.23606184444444,-4.90625045644213,3.6525273070706e-06,4.06655430227268e-05,1.05564111111111,3.93272350874158
"2400027","PLA2G2A",-1.4936536,6.71445444444444,-4.90356974021978,3.69284986831853e-06,4.09487750385689e-05,1.4936536,3.92219991794884
"2915828","NT5E",-1.06067428888889,5.82533372222222,-4.9026526927754,3.70674301424013e-06,4.10408050736617e-05,1.06067428888889,3.91860069422614
"3778504","RAB31",-1.12041086666667,7.66710345555556,-4.88221579334369,4.02989259477344e-06,4.41522976125227e-05,1.12041086666667,3.83849562040951
"3016148","SERPINE1",-1.11545531111111,7.14818987777778,-4.8404274859047,4.77818574460522e-06,5.06856127347015e-05,1.11545531111111,3.67533394896013
"3257204","IFIT3",-1.18475675555555,6.25942848888889,-4.81678130828086,5.2597499895248e-06,5.49465386898103e-05,1.18475675555555,3.58338774520066
"3389330","CASP5",-1.03864915555555,3.5445142,-4.81518364089213,5.2939359711534e-06,5.51988747802262e-05,1.03864915555555,3.57718531425663
"3275256",NA,-1.27326608888889,4.67173913333333,-4.78735155779817,5.9252963651753e-06,6.08310159952769e-05,1.27326608888889,3.46933963892885
"2777070","HSD17B11",-1.01213284444444,7.53746693333333,-4.78170235823496,6.06209567988433e-06,6.20617618650856e-05,1.01213284444444,3.44749687230827
"3247172","DKK1",-1.27239502222222,4.30959768888889,-4.77452404023901,6.24035530905024e-06,6.36204079238096e-05,1.27239502222222,3.41976477249842
"3275254",NA,-1.14348472222222,3.35024515,-4.75288723728701,6.80901144885715e-06,6.85604533397963e-05,1.14348472222222,3.33633152086034
"2320067",NA,-1.11992863777778,7.00742879222222,-4.73471109384711,7.32532774784473e-06,7.29252777285438e-05,1.11992863777778,3.26642534482728
"3351767",NA,-1.07250993555555,4.70148225444444,-4.72043570743878,7.75729244873906e-06,7.63963150287228e-05,1.07250993555555,3.21163907066857
"3247818","BICC1",-1.12335637777778,5.14093196666667,-4.70977737960075,8.09582399201192e-06,7.91635636997665e-05,1.12335637777778,3.17080203797948
"2946225","HIST1H2BB",-1.25337138666666,2.87545031111111,-4.67889852402511,9.15952628722789e-06,8.80652153938322e-05,1.25337138666666,3.05281893130455
"2840638",NA,-1.13740768888889,5.63864935555556,-4.67315457584939,9.37181659852709e-06,8.98445362152351e-05,1.13740768888889,3.03092630624015
"3289445","A1CF",-1.04564251111111,3.38689534444444,-4.67002096733663,9.48963509533954e-06,9.08553101711695e-05,1.04564251111111,3.0189899712226
"3174816","ANXA1",-1.18166393333333,8.76117016666667,-4.65987164051471,9.88117537443604e-06,9.3909564407043e-05,1.18166393333333,2.98036466910292
"3275175",NA,-1.01893437777778,7.9791627,-4.65184769559521,1.02017657512107e-05,9.62499211101154e-05,1.01893437777778,2.94986570030627
"3587553","GREM1",-1.36001482222222,8.21260618888889,-4.63799522608264,1.07791101826753e-05,0.000100832551734325,1.36001482222222,2.89729126218709
"3933536","TFF3",-1.29860102222222,6.88603466666667,-4.63087377189878,1.10881189001281e-05,0.000103153248144852,1.29860102222222,2.87030202946417
"3874584",NA,-1.00638733333333,3.08355184444444,-4.59206930537842,1.29286963278488e-05,0.000117108450564724,1.00638733333333,2.72370576190684
"2692883","MUC13",-1.46176906666666,7.72319846666667,-4.59154315547604,1.29555804651026e-05,0.000117255924882904,1.46176906666666,2.72172350620763
"3167187","PRSS3",-1.0735034,5.29122312222222,-4.58899871622358,1.30863568691647e-05,0.000118196061160109,1.0735034,2.71213946251897
"2908488",NA,-1.00062595555555,10.0586569111111,-4.57758009596523,1.36891484479714e-05,0.000122884113575979,1.00062595555555,2.66917153522544
"3537747","PSMA3",-1.00229706666667,6.72518397777778,-4.54220140223371,1.5732394452395e-05,0.000137852601230759,1.00229706666667,2.5364823576502
"3362743",NA,-1.0109402,9.21471023333333,-4.52832926014441,1.66115968735435e-05,0.000144178966397305,1.0109402,2.4846368423307
"3831278",NA,-1.04996111111111,5.28402731111111,-4.52625429734313,1.67471266384918e-05,0.00014518353857418,1.04996111111111,2.47689079080544
"2479698","SLC3A1",-1.18450846666667,4.18480007777778,-4.50880213533934,1.79301696927009e-05,0.000153564577862272,1.18450846666667,2.41183179470988
"3577612","SERPINA1",-1.10955648888889,7.4662502,-4.5058042094791,1.81413653798588e-05,0.000155192224398007,1.10955648888889,2.40067252173257
"3275168",NA,-1.04263617777778,8.20247673333333,-4.48270804014547,1.98510523749562e-05,0.000167154366421255,1.04263617777778,2.31486413595139
"3756591","KRT23",-1.33669991111111,4.28941022222222,-4.48036302669086,2.00331062379773e-05,0.000168301031070274,1.33669991111111,2.30616798756578
"3676684",NA,-1.08138368888889,5.73059464444444,-4.43328264249966,2.40486803908691e-05,0.000196413916171955,1.08138368888889,2.13221299357029
"2471233","VSNL1",-1.07182911111111,4.10266966666667,-4.42337541429549,2.49876234676832e-05,0.000202878118829648,1.07182911111111,2.0957623739097
"3462843","NAP1L1",-1.0683656,5.33922731111111,-4.41862818553395,2.54499855066637e-05,0.000205948393745285,1.0683656,2.07831561373656
"3016070","MUC17",-1.52111311111111,5.1997546,-4.3807858221892,2.94428978147835e-05,0.000232199076962092,1.52111311111111,1.93968669127851
"3763270","MMD",-1.03416122222222,6.54631814444444,-4.31116286844599,3.84222112540077e-05,0.00029002444852948,1.03416122222222,1.68673224787412
"2948205","TRIM31",-1.0404956,6.37081091111111,-4.30551457734266,3.92565620227499e-05,0.000294906548355887,1.0404956,1.66633119904381
"2431066","REG4",-1.48416648888889,5.34687555555556,-4.2893603718852,4.1740290559309e-05,0.000310807014716154,1.48416648888889,1.60808435445097
"2436159",NA,-1.33640941333333,4.63372104,-4.26808780638955,4.52427062041125e-05,0.000333167349032693,1.33640941333333,1.53161036389746
"2947877","UBD",-1.02068675555555,5.93553175555556,-4.26160056937459,4.63659489898104e-05,0.000340063434423794,1.02068675555555,1.50834078344598
"3003143","MRPS17",-1.08812088888889,5.95136982222222,-4.2339802979726,5.1455981451589e-05,0.000371953237350057,1.08812088888889,1.40953955198402
"3031650","ABP1",-1.04670875555555,5.98742604444444,-4.21184510390682,5.5919133931625e-05,0.000397342772397352,1.04670875555555,1.33067876533446
"3555886",NA,-1.04995191111111,7.55132304444444,-4.17481239777228,6.42303075493403e-05,0.000445985267971145,1.04995191111111,1.19938337667149
"3863214","CEACAM7",-1.22748782222222,4.37442488888889,-4.1643001093539,6.67980471210035e-05,0.000460473477976952,1.22748782222222,1.16226019076229
"3240452","BAMBI",-1.04816757777778,6.12129634444444,-4.15648842424013,6.8769699927701e-05,0.000470821108898484,1.04816757777778,1.13471622715459
"3593408","FGF7",-1.08127137777778,3.75254704444444,-4.14780434629108,7.1027137159096e-05,0.000484167951690574,1.08127137777778,1.10413862687513
"2974592","VNN1",-1.12049711111111,4.97627182222222,-4.04152296600051,0.000105106551091538,0.0006748834002555,1.12049711111111,0.733565030916382
"2530713","CCL20",-1.32135671111111,5.39761748888889,-4.02793032642029,0.000110458751112236,0.000704726832096064,1.32135671111111,0.686663839026159
"3843662","ZNF587",-1.03879797777778,5.78558281111111,-3.89628621726266,0.000177722892046945,0.00104539245773525,1.03879797777778,0.238326115292061
"3260586","SCD",-1.05248713333333,6.94237794444444,-3.77487164103528,0.000273125542578179,0.00150519937848981,1.05248713333333,-0.165493075174688
"2773972","CXCL11",-1.02150773333333,4.68184011111111,-3.7651644548882,0.000282565475411081,0.00154907812684266,1.02150773333333,-0.197369497893606
"2525989","CPS1",-1.18848951111111,4.61816342222222,-3.72039798415134,0.000330259649550919,0.00175672913152858,1.18848951111111,-0.34357893203541
"3819597",NA,-1.05445556888889,4.38205214888889,-3.70260384044511,0.000351264637848514,0.00184659325141716,1.05445556888889,-0.401330782359713
"2602304","TM4SF20",-1.20202262222222,4.36517391111111,-3.61415806044056,0.000475880807150472,0.00236714405563594,1.20202262222222,-0.685273508224104
"3596147","GCNT3",-1.18351071111111,7.62998033333333,-3.56708693682258,0.000558245898809906,0.00270293675290472,1.18351071111111,-0.834251727363138
"2817576","THBS4",-1.04533475555555,5.97055977777778,-3.51933795110271,0.000655450712287134,0.00308733696301137,1.04533475555555,-0.983838426907592
"3943234","SLC5A1",-1.11167366666667,5.24320272222222,-3.51224770413953,0.000671180161922346,0.00314911054463007,1.11167366666667,-1.00591760651153
"2320071",NA,-1.08101059777778,5.46260390111111,-3.37371091015632,0.00105998226237995,0.00461548359589419,1.08101059777778,-1.43033174858226
"2909263","MEP1A",-1.16057184444444,4.09105721111111,-3.3184494888844,0.00126756921234143,0.00536857147062677,1.16057184444444,-1.59586429941456
"3166815","SPINK4",-1.47912557777778,5.35444016666667,-3.23375599661663,0.0016608693435742,0.0067406640532731,1.47912557777778,-1.84531487956469
"3638607","ANPEP",-1.07656157777778,7.14844398888889,-3.21562655743096,0.00175870110197859,0.00708429872621864,1.07656157777778,-1.8980376868549
"3834341","CEACAM5",-1.31089726666666,7.26998901111111,-3.18811869428596,0.00191746024099488,0.00759496443486383,1.31089726666666,-1.97757613862258
