"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000262585.1",2.96735791411398,0.229945326326963,126.023535461029,1.38237196526363e-26,1.51792168287818e-25,TRUE
"ENSG00000198723.11",2.57419014272048,1.76646556544187,127.221491547994,1.43189289151012e-26,1.56848679522145e-25,TRUE
"ENSG00000104415.14",2.85292920322862,3.74023297996191,126.777608563732,1.68807237740923e-26,1.83907294450238e-25,TRUE
"ENSG00000230316.7",8.86097493437578,2.30337643997401,127.58526025971,1.70386280009175e-26,1.8551576053529e-25,TRUE
"ENSG00000181773.7",2.59648906117746,0.827558527658076,125.900716195155,2.11163723035794e-26,2.28674243867522e-25,TRUE
"ENSG00000151012.13",2.88182640784393,4.76281451627805,126.053972250495,2.24363423668365e-26,2.42677709119212e-25,TRUE
"ENSG00000232445.2",3.00417083686854,2.08106817975658,125.81808510132,2.5066741752201e-26,2.70481367420466e-25,TRUE
"ENSG00000113739.10",3.68799515463332,4.82657405849091,125.269932641637,3.0945323646969e-26,3.33316912750487e-25,TRUE
"ENSG00000257913.2",2.55948357865938,-0.732673817224259,121.706266215207,3.45009039162177e-26,3.70510598563113e-25,TRUE
"ENSG00000258947.7",3.98557400884912,-0.0476918980157448,122.277022363356,4.17779392095344e-26,4.47065999569642e-25,TRUE
"ENSG00000180730.5",3.18549549093204,2.25045868369653,123.84137004645,5.58478736371143e-26,5.94460817501297e-25,TRUE
"ENSG00000260877.2",3.78596487614037,-0.0292449133100117,121.55599704809,6.14099129482455e-26,6.52511914536502e-25,TRUE
"ENSG00000236751.2",3.65531748475633,0.62861568666534,122.250350160113,6.69698052751771e-26,7.08672283690603e-25,TRUE
"ENSG00000213085.10",2.07115707932479,-0.259830267783693,121.587371131219,7.2901942982795e-26,7.69194230864587e-25,TRUE
"ENSG00000186007.10",6.81574645064561,1.82703120413751,122.128017728368,8.5790074813581e-26,9.04122339463944e-25,TRUE
"ENSG00000196335.13",3.82260994814181,1.89645582495295,122.242746894698,9.68393422310282e-26,1.01701003572551e-24,TRUE
"ENSG00000253438.4",3.51405862233715,2.21729913021311,122.334072823041,1.00821639210307e-25,1.05760319622001e-24,TRUE
"ENSG00000158555.15",2.73395172136979,5.25295862072078,122.243439300186,1.05917592230491e-25,1.10912778793389e-24,TRUE
"ENSG00000141682.12",2.17622712977672,3.95948140013855,122.011634584381,1.17205360005134e-25,1.22307718056166e-24,TRUE
"ENSG00000232237.3",4.08926815753791,0.809979890848626,120.71405932533,1.19752286088274e-25,1.24893411353691e-24,TRUE
