"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000179846.10",3.29786995311949,0.335022428476592,42.0152708819287,7.92140183971648e-10,9.77682109983188e-09,TRUE
"ENSG00000183010.17",2.0814374060477,6.76743457936989,42.1617847575122,7.94856720226967e-10,9.80359757961974e-09,TRUE
"ENSG00000273142.1",2.31176243090133,3.21562100066648,42.15956599572,7.98649773679399e-10,9.83684027086495e-09,TRUE
"ENSG00000230061.2",4.97465929831062,2.26058160486731,41.9420549438106,8.32225791755819e-10,1.02222881521974e-08,TRUE
"ENSG00000285278.1",2.67782300927285,-0.759830974791082,41.344544853945,8.55033031531084e-10,1.04880540438525e-08,TRUE
"ENSG00000158055.16",4.58650541196576,2.83688892488203,41.8352009450929,9.03231710595671e-10,1.10114391058402e-08,TRUE
"ENSG00000198535.5",4.23725493681819,4.6130663633287,41.841021972389,9.09674420914854e-10,1.10673966715649e-08,TRUE
"ENSG00000105717.14",2.41655759073829,2.08667193901193,41.8295345034517,9.24391177689616e-10,1.12235869209862e-08,TRUE
"ENSG00000146858.8",2.12503319222874,3.27015278196838,41.7526068756205,9.4500960645234e-10,1.14506539264587e-08,TRUE
"ENSG00000179431.7",2.74055828567185,2.68509556647957,41.607522878889,1.00775323110274e-09,1.21615795653819e-08,TRUE
"ENSG00000286223.1",2.33607253007949,0.0113750672195189,41.4893652769579,1.00976157500301e-09,1.21776158718902e-08,TRUE
"ENSG00000108813.11",2.77207019355522,-0.0807158414281682,41.3913018308076,1.01174944061908e-09,1.21933838099089e-08,TRUE
"ENSG00000253414.3",3.48339221374322,1.98340619532411,40.7027772745826,1.46512944388032e-09,1.7342526264055e-08,TRUE
"ENSG00000214353.8",3.06910819765467,-0.607498239325059,40.135590124863,1.48375594716282e-09,1.75148391344316e-08,TRUE
"ENSG00000182324.7",2.39723632117957,1.2076741383269,40.7073664703639,1.48457344150447e-09,1.75148391344316e-08,TRUE
"ENSG00000204410.16",2.40116315419432,1.71446491866943,40.5427166140838,1.58440929141878e-09,1.85340723965509e-08,TRUE
"ENSG00000102287.19",2.85434384531752,5.45615423778285,40.2858556742966,1.73531319575986e-09,2.01938621955925e-08,TRUE
"ENSG00000149634.4",2.33172221226052,0.777442325197477,40.1907681316972,1.83584143367997e-09,2.12807984042553e-08,TRUE
"ENSG00000225138.8",3.63715423452522,4.63334746841637,40.1055759197376,1.87298564202338e-09,2.16504512681925e-08,TRUE
"ENSG00000262585.1",3.50047319595912,0.330354651726919,39.8995778757455,1.90226068492916e-09,2.19372031754282e-08,TRUE
"ENSG00000229404.6",5.31057881656564,1.15927085433385,39.7746383266943,1.90535332896011e-09,2.19587376259126e-08,TRUE
"ENSG00000272502.1",3.20943477739897,1.34085821619632,39.9448314220954,2.01099648948058e-09,2.30576251362646e-08,TRUE
"ENSG00000095059.16",2.1887962637136,1.54477143779888,39.8292877839485,2.13990752559143e-09,2.44418628209841e-08,TRUE
"ENSG00000099194.6",2.22106441115264,9.11665038489585,39.7602220129381,2.16186511621724e-09,2.4645537371329e-08,TRUE
"ENSG00000116017.11",2.87848603390252,6.01869467187454,39.5634760307338,2.34798425027387e-09,2.65645364578018e-08,TRUE
"ENSG00000167393.18",2.04406235425522,4.3787370209102,39.3606652659571,2.55822459696209e-09,2.87435379323873e-08,TRUE
"ENSG00000215417.13",2.97655217762297,1.91235743905636,39.2853518159946,2.66761894877418e-09,2.98416973664058e-08,TRUE
"ENSG00000167880.8",2.22458035163272,7.05546917176633,39.2082988668649,2.72551944446261e-09,3.03945450928527e-08,TRUE
"ENSG00000088899.15",2.45692167961253,5.62234098314421,38.9949406461475,2.98182915123201e-09,3.28845293656793e-08,TRUE
"ENSG00000172164.15",2.21587691490705,6.04627355278067,38.9759442844642,3.00546881327214e-09,3.30030677712316e-08,TRUE
"ENSG00000170373.8",8.13114407111716,5.10000919336548,38.7851911620534,3.05069646655875e-09,3.34587095331697e-08,TRUE
"ENSG00000281398.4",2.16945967149882,4.16412997635495,38.7391962399139,3.32342668071316e-09,3.60605449585248e-08,TRUE
"ENSG00000258919.1",3.49287328124772,0.521447887743985,38.4528534732464,3.56694932242503e-09,3.85544624892515e-08,TRUE
"ENSG00000156510.13",2.22378423192697,6.26342676991866,38.5303915138484,3.62607946076603e-09,3.91227995282288e-08,TRUE
"ENSG00000114270.17",3.65941584388911,5.38309476216981,38.5276933009173,3.63187391893144e-09,3.91617403737487e-08,TRUE
"ENSG00000267288.2",2.86555796846345,-0.571631538945119,38.0761647593813,3.63605491702152e-09,3.91832472447039e-08,TRUE
"ENSG00000137673.9",6.69612384702614,6.01650565728373,38.4585151203639,3.74214354705826e-09,4.02297267587469e-08,TRUE
"ENSG00000137868.19",5.99022790876809,4.16625311919123,38.4141336122891,3.76660267779318e-09,4.04441501430387e-08,TRUE
"ENSG00000254973.2",2.68510178378351,-0.572150780537788,37.9639721315032,3.91401367749856e-09,4.19265027581899e-08,TRUE
"ENSG00000113739.10",3.32011255838397,5.15102254868202,38.0565829827804,4.43128405664839e-09,4.69621771609674e-08,TRUE
"ENSG00000198723.11",2.43182404920757,1.73268062337798,38.065106207011,4.47843115821768e-09,4.73583827593807e-08,TRUE
"ENSG00000158023.10",2.28662372272534,1.72975474815464,38.0377129555765,4.53220671389574e-09,4.78055777043706e-08,TRUE
"ENSG00000228705.2",6.00425339484305,1.29265557015372,37.7684846211317,4.55130575010793e-09,4.79787943221672e-08,TRUE
"ENSG00000160957.14",2.60507315195711,5.67262023328726,37.7950550641945,4.94831656021237e-09,5.17983534319894e-08,TRUE
"ENSG00000188483.8",2.76083868594786,3.84916350340043,37.7301007357767,5.09434387151539e-09,5.30789165822252e-08,TRUE
"ENSG00000236751.2",3.81979852871699,0.553999677731253,37.4685432247679,5.3308546899535e-09,5.52221080339056e-08,TRUE
"ENSG00000108379.10",2.56060124724478,2.12610402461173,37.406942864945,5.89261462381262e-09,6.05166456580779e-08,TRUE
"ENSG00000134317.18",2.58125640510914,2.50859768669878,37.3085315666159,6.12484455769458e-09,6.27577697646909e-08,TRUE
"ENSG00000081277.13",4.41906077731906,3.85934864986735,37.2801497906979,6.1690977485739e-09,6.31390067117036e-08,TRUE
"ENSG00000138152.10",3.2172036206377,0.665889659943133,37.1595638479323,6.36637274486899e-09,6.49119041229989e-08,TRUE
"ENSG00000233017.3",4.66496922525945,0.665474776885843,36.4710106202778,7.85629567801207e-09,7.87871711503381e-08,TRUE
"ENSG00000120068.7",3.90339889983994,5.14988039788784,36.6954470257602,7.89787091234323e-09,7.91598124273507e-08,TRUE
"ENSG00000114656.12",2.55011196201123,2.68110143060273,36.614194495179,8.21829644817689e-09,8.20045048150212e-08,TRUE
"ENSG00000101057.16",2.20441134285343,7.23354252132771,36.4255319319554,8.85453084441625e-09,8.78638135452844e-08,TRUE
